1974,30.1292,36.2825,88.4,3.2
1974,35.7065,29.9123,10,4.3
1974,36.06,37.4,59,4.5
1974,33.6462,35.9625,10,3.2
1974,39.13,39.76,24,4.4
1974,31.952,37.721,33,4.3
1974,38.24,38.01,36,4.8
1975,33.0668,33.5383,10,5.1
1975,36.49,36.67,35,5.6
1975,30.67,39.07,23,4.8
1975,33.81,34.54,35,4.9
1975,31.47,36.9,30,3.2
1975,30.74,36.19,61,5.9
1975,37.64,38.27,28,5.1
1975,32.13,39.45,15,4.8
1975,31.16,37.04,107,4.3
1975,30.1829,38.5979,8.2,4.2
1975,35.012,39.997,33,4.6
1975,31.014,38.711,23,4.5
1975,39.48,39.47,15,3.9
1976,32.55,34.38,15,5.4
1976,31.72,34.3803,46.6,5
1976,32.5494,36.45,47,5.4
1976,37.73,37.9,15,4.3
1976,35.9,37.55,55,4.8
1976,35.9,36.71,58,4.4
1976,33.4948,34.212,10,3.9
1976,30.32,37.31,15,4.1
1976,30.03,35.82,15,4.8
1976,31.5,35.9,15,4.6
1976,31.8102,36.3659,33,4.2
1976,39.95,39.47,53,5
1976,34.39,34.1,33,4.3
1976,31.09,35.39,15,3.6
1977,32.4,34.3,15,3.3
1977,34.1,34.8,15,4.4
1977,30.73,36.91,90,5.2
1977,31.2,38.74,13.7,3.5
1977,31.3038,34.75,68,5.7
1977,33.58,36.1614,68.3,5.7
1977,31.344,36.243,67,5.7
1977,39.852,38.636,33,4.3
1977,35.41,32.2,10,4
1977,31.03,38.64,18,4.4
1977,31.9344,37.3665,10,4.3
1977,36.1916,37.3102,15,4.9
1978,33.8354,34.67,35.9,4.5
1978,36.84,37.07,42,4.7
1978,39.876,39.629,7,5.1
1978,32.66,37.84,41,4.7
1978,32.2,38.21,33,4.4
1978,33.02,34.51,33,3.9
1978,36.21,35.22,48,4.3
1978,31.6,38.74,10,4.1
1978,33.38,34.68,33,4.4
1978,33.19,39.45,23,5.1
1978,30.02,37.57,28,5
1978,35.3055,32.8084,10,3.5
1978,31.01,35.08,10,3.2
1978,30.6,36.9,10,3.9
1978,38.591,38.001,37.1,4.9
1978,38.11,37.44,33,4.8
1978,37.43,38.07,37,5.2
1979,36.45,38.26,15,4.5
1979,30.984,35.889,33,4.3
1979,39.6,39.91,11,5.2
1979,39.5,38.5,10,4.5
1979,30.65,35.96,62,4.5
1979,35.5,31.2,15,5.4
1979,36.16,37.54,45,4.9
1979,31.772,36.467,101.8,6
1979,33.67,34.81,111,5.8
1979,38.786,38.902,10,4.3
1979,31.23,35.63,33,4.3
1979,34.56,33.6,10,4.4
1979,34.77,36.45,15,3.7
1979,39.8,38.41,35.1,5.1
1979,30.201,37.002,10,4.6
1979,30.8876,35.1981,49,4.4
1979,30.8,35.904,53,4.1
1979,35.85,37.52,47,5.4
1980,36.38,36.56,32,4.7
1979,32.63,34.44,93,5.3
1980,38.19,37.91,30,4.2
1980,31.01,35.78,66,4.4
1980,34.431,32.6888,10,3.5
1980,32.6,29.6,15,4.3
1980,32.6,38.9,33,4.4
1980,31.77,38.97,29,4.1
1980,33.948,36.214,51.2,4.5
1980,31.71,35.408,33,4.3
1980,30.9,38.12,15,4.6
1980,36.89,37.46,15,4.4
1980,39.29,38.3,10,4.3
1980,31.3751,36.0285,79.6,4.7
1981,38.59,38.05,23.5,5.2
1981,36.42,36.35,52,4.8
1981,31.72,37.73,42,4.6
1981,33.1,39,38,4.1
1981,30.685,36.547,72.8,5.7
1981,30,37.44,15,3.2
1981,35.89,36.17,63,4.9
1981,31.143,37.09,125.8,3.6
1981,37.9,38.1,10,4.8
1981,30.3024,37.4193,10,4.1
1981,36.98,38.9,4,4.6
1981,38.021,39.933,10,4.5
1981,35.94,34.4,33,3.9
1981,35.6619,33.0609,9,4.3
1981,30.1434,35.8429,0.9,4.6
1981,31.9414,37.1163,10,3.2
1982,35.61,35.93,46,4.5
1982,30.44,34.94,44,4.4
1982,33.87,33.57,15,4.5
1982,31.06,38.64,5,4.3
1982,34.37,27.96,33,4.3
1982,32.13,38.16,15,4.3
1982,34.771,37.444,10,4.3
1982,35.4,37.74,59,4.5
1982,39.61,38.136,11.8,4.7
1982,36.4,37.1,54,4.4
1982,33.7,35.05,71,4.8
1982,34.0878,34.6094,6,4.5
1982,38.03,39.1,10,4.5
1982,35.23,37.99,46,4.7
1982,33.82,27.63,10,3.2
1982,38.7251,39.8618,33,5
1982,31.5,35.48,97,4.3
1982,34.0624,34.8941,37.4,4.8
1983,38.1,37.8,10,4.5
1983,33.5639,27.1124,25,3.1
1983,32.228,39.574,10,4.7
1983,34.17,28.5215,21,4.3
1983,33.8973,29.825,21,4.5
1983,35.0713,29.6921,2,4.3
1983,34.8,29.2,15,5.2
1983,34.1601,28.9774,6,4.2
1983,34.4955,29.8555,1,4.4
1983,35.6181,28.9213,21,4.3
1983,35.4516,31.0374,18,3.8
1983,39.109,38.427,10,4.3
1983,34.2796,33.6169,2,3.3
1983,32.6478,35.0191,5,3.9
1983,30.95,37.1,101,4.5
1983,33.06,39.31,36,4.8
1983,32.73,34.13,27,4.2
1983,35.75,33.83,8,5
1983,33.1,28.5,15,5.2
1983,34.4978,27.1904,6,4.2
1983,30.5406,36.6889,7.4,3.2
1983,34.8115,29.8828,2,4.3
1983,37.5471,35.8526,10,3.6
1983,31.2767,35.7216,33,4.8
1983,32.06,35.56,33,4
1983,31.6724,35.1482,33,4.1
1983,33.32,34.62,46,4.7
1983,32.72,34.8653,58.1,4.5
1983,32.396,33.823,191.6,4.5
1983,30.93,38.238,8.9,4.1
1983,37.2474,31.58,1,3.9
1983,33.2872,29.2184,25,4.4
1983,33.859,35.157,33,4.5
1983,38.0484,38.1584,10,4.4
1983,39.468,39.753,17.9,5.4
1983,36.12,37.05,37,4.9
1984,31.0145,36.7322,81.7,4.5
1984,30.2986,36.8281,83.3,4.9
1984,31.132,38.547,10,4.1
1984,35.4052,28.6276,14,3.4
1984,35.5277,33.2135,4.2,3.1
1984,33.606,34.786,34.4,5
1984,31.3,34.7519,37.7,4.5
1984,33.5832,36.16,38,5.4
1984,35.5153,31.3355,23,4.3
1984,32.2,30.2,15,5.2
1984,38.24,38.01,15,4.2
1984,30.7,38.04,10,4.2
1984,33.7965,30.3904,9,4.8
1984,32.152,33.848,43.1,4.8
1984,31.2,35.72,47,4.5
1984,33.3845,28.8374,5,4.2
1984,31.41,38.9,12,4.2
1984,35.3127,27.5405,5,3.7
1984,35.3309,32.2679,9.3,3.6
1984,30.473,38.393,10,4.3
1984,31.9787,38.9,10,4.1
1984,38.0412,38.7551,10,4.6
1984,35.2832,30.502,15,3.2
1984,30.1393,37.6332,10,4.2
1984,35,32.8,15,5.5
