Longitude,Latitude,Depth,Observed Count,Smoothed Rate,b-value
33.39,27.06,499.5,0,0.1339,0.7058
33.39,27.16,499.5,0,0.1578,0.7058
33.39,27.26,499.5,0,0.1817,0.7058
33.39,27.36,499.5,0,0.2043,0.7058
33.39,27.46,499.5,0,0.2244,0.7058
33.39,27.56,499.5,0,0.241,0.7058
33.39,27.66,499.5,0,0.2535,0.7058
33.39,27.76,499.5,0,0.2618,0.7058
33.39,27.86,499.5,0,0.2659,0.7058
33.39,27.96,499.5,0,0.2666,0.7058
33.39,28.06,499.5,0,0.2649,0.7058
33.39,28.16,499.5,0,0.2619,0.7058
33.39,28.26,499.5,0,0.2585,0.7058
33.39,28.36,499.5,0,0.2551,0.7058
33.39,28.46,499.5,0,0.2515,0.7058
33.39,28.56,499.5,0,0.2468,0.7058
33.39,28.66,499.5,0,0.2397,0.7058
33.39,28.76,499.5,0,0.229,0.7058
33.39,28.86,499.5,0,0.214,0.7058
33.39,28.96,499.5,0,0.195,0.7058
33.39,29.06,499.5,0,0.1726,0.7058
33.39,29.16,499.5,0,0.1484,0.7058
33.39,29.26,499.5,0,0.1241,0.7058
33.39,29.36,499.5,0,0.1014,0.7058
33.39,29.46,499.5,0,0.0817,0.7058
33.39,29.56,499.5,0,0.06569,0.7058
33.39,29.66,499.5,0,0.05361,0.7058
33.39,29.76,499.5,0,0.04519,0.7058
33.39,29.86,499.5,0,0.03981,0.7058
33.39,29.96,499.5,0,0.03667,0.7058
33.39,30.06,499.5,0,0.03488,0.7058
33.39,30.16,499.5,0,0.03364,0.7058
33.39,30.26,499.5,0,0.03233,0.7058
33.39,30.36,499.5,0,0.03058,0.7058
33.39,30.46,499.5,0,0.0283,0.7058
33.39,30.56,499.5,0,0.02564,0.7058
33.39,30.66,499.5,0,0.02291,0.7058
33.39,30.76,499.5,0,0.0204,0.7058
33.39,30.86,499.5,0,0.01833,0.7058
33.39,30.96,499.5,0,0.01675,0.7058
33.39,31.06,499.5,0,0.01559,0.7058
33.39,31.16,499.5,0,0.0147,0.7058
33.39,31.26,499.5,0,0.01397,0.7058
33.39,31.36,499.5,0,0.0134,0.7058
33.39,31.46,499.5,0,0.01303,0.7058
33.39,31.56,499.5,0,0.013,0.7058
33.39,31.66,499.5,0,0.01339,0.7058
33.39,31.76,499.5,0,0.01424,0.7058
33.39,31.86,499.5,0,0.0155,0.7058
33.39,31.96,499.5,0,0.01704,0.7058
33.39,32.06,499.5,0,0.0187,0.7058
33.39,32.16,499.5,0,0.02026,0.7058
33.39,32.26,499.5,0,0.02155,0.7058
33.39,32.36,499.5,0,0.02245,0.7058
33.39,32.46,499.5,0,0.02298,0.7058
33.39,32.56,499.5,0,0.02333,0.7058
33.39,32.66,499.5,0,0.02387,0.7058
33.39,32.76,499.5,0,0.02513,0.7058
33.39,32.86,499.5,0,0.02768,0.7058
33.39,32.96,499.5,0,0.0321,0.7058
33.39,33.06,499.5,0,0.03893,0.7058
33.39,33.16,499.5,0,0.04873,0.7058
33.39,33.26,499.5,0,0.06226,0.7058
33.39,33.36,499.5,0,0.08069,0.7058
33.39,33.46,499.5,0,0.1057,0.7058
33.39,33.56,499.5,0,0.1397,0.7058
33.39,33.66,499.5,0,0.1853,0.7058
33.39,33.76,499.5,0,0.2452,0.7058
33.39,33.86,499.5,0,0.3209,0.7058
33.39,33.96,499.5,0,0.4122,0.7058
33.39,34.06,499.5,0,0.5159,0.7058
33.39,34.16,499.5,0,0.6258,0.7058
33.39,34.26,499.5,0,0.7328,0.7058
33.39,34.36,499.5,0,0.826,0.7058
33.39,34.46,499.5,0,0.8949,0.7058
33.39,34.56,499.5,0,0.9313,0.7058
33.39,34.66,499.5,0,0.9312,0.7058
33.39,34.76,499.5,0,0.8962,0.7058
33.39,34.86,499.5,0,0.8322,0.7058
33.39,34.96,499.5,0,0.749,0.7058
33.39,35.06,499.5,0,0.6571,0.7058
33.39,35.16,499.5,0,0.5663,0.7058
33.39,35.26,499.5,0,0.4836,0.7058
33.39,35.36,499.5,0,0.4129,0.7058
33.39,35.46,499.5,0,0.3553,0.7058
33.39,35.56,499.5,0,0.3102,0.7058
33.39,35.66,499.5,0,0.2758,0.7058
33.39,35.76,499.5,0,0.25,0.7058
33.29,26.56,499.5,0,0.03489,0.7058
33.29,26.66,499.5,0,0.046,0.7058
33.29,26.76,499.5,0,0.05979,0.7058
33.29,26.86,499.5,0,0.07643,0.7058
33.29,26.96,499.5,0,0.09581,0.7058
33.29,27.06,499.5,0,0.1175,0.7058
33.29,27.16,499.5,0,0.1407,0.7058
33.29,27.26,499.5,0,0.1644,0.7058
33.29,27.36,499.5,0,0.1872,0.7058
33.29,27.46,499.5,0,0.208,0.7058
33.29,27.56,499.5,0,0.2257,0.7058
33.29,27.66,499.5,0,0.2399,0.7058
33.29,27.76,499.5,0,0.2505,0.7058
33.29,27.86,499.5,0,0.2578,0.7058
33.29,27.96,499.5,0,0.2628,0.7058
33.29,28.06,499.5,0,0.2664,0.7058
33.29,28.16,499.5,0,0.2696,0.7058
33.29,28.26,499.5,0,0.2729,0.7058
33.29,28.36,499.5,0,0.2759,0.7058
33.29,28.46,499.5,0,0.2778,0.7058
33.29,28.56,499.5,0,0.2769,0.7058
33.29,28.66,499.5,0,0.2719,0.7058
33.29,28.76,499.5,0,0.2614,0.7058
33.29,28.86,499.5,0,0.2452,0.7058
33.29,28.96,499.5,0,0.2236,0.7058
33.29,29.06,499.5,0,0.1981,0.7058
33.29,29.16,499.5,0,0.1706,0.7058
33.29,29.26,499.5,0,0.1429,0.7058
33.29,29.36,499.5,0,0.1171,0.7058
33.29,29.46,499.5,0,0.09451,0.7058
33.29,29.56,499.5,0,0.07584,0.7058
33.29,29.66,499.5,0,0.06132,0.7058
33.29,29.76,499.5,0,0.05071,0.7058
33.29,29.86,499.5,0,0.04349,0.7058
33.29,29.96,499.5,0,0.03892,0.7058
33.29,30.06,499.5,0,0.03621,0.7058
33.29,30.16,499.5,0,0.03454,0.7058
33.29,30.26,499.5,0,0.03321,0.7058
33.29,30.36,499.5,0,0.03165,0.7058
33.29,30.46,499.5,0,0.02958,0.7058
33.29,30.56,499.5,0,0.02697,0.7058
33.29,30.66,499.5,0,0.02402,0.7058
33.29,30.76,499.5,0,0.02101,0.7058
33.29,30.86,499.5,0,0.01826,0.7058
33.29,30.96,499.5,0,0.01596,0.7058
33.29,31.06,499.5,0,0.01419,0.7058
33.29,31.16,499.5,0,0.01294,0.7058
33.29,31.26,499.5,0,0.01217,0.7058
33.29,31.36,499.5,0,0.01187,0.7058
33.29,31.46,499.5,0,0.01204,0.7058
33.29,31.56,499.5,0,0.01268,0.7058
33.29,31.66,499.5,0,0.01378,0.7058
33.29,31.76,499.5,0,0.01525,0.7058
33.29,31.86,499.5,0,0.01695,0.7058
33.29,31.96,499.5,0,0.01869,0.7058
33.29,32.06,499.5,0,0.0203,0.7058
33.29,32.16,499.5,0,0.0216,0.7058
33.29,32.26,499.5,0,0.02251,0.7058
33.29,32.36,499.5,0,0.02301,0.7058
33.29,32.46,499.5,0,0.02323,0.7058
33.29,32.56,499.5,0,0.02345,0.7058
33.29,32.66,499.5,0,0.02406,0.7058
33.29,32.76,499.5,0,0.02559,0.7058
33.29,32.86,499.5,0,0.02854,0.7058
33.29,32.96,499.5,0,0.03335,0.7058
33.29,33.06,499.5,0,0.04043,0.7058
33.29,33.16,499.5,0,0.05019,0.7058
33.29,33.26,499.5,0,0.06328,0.7058
33.29,33.36,499.5,0,0.08083,0.7058
33.29,33.46,499.5,0,0.1046,0.7058
33.29,33.56,499.5,0,0.1371,0.7058
33.29,33.66,499.5,0,0.1814,0.7058
33.29,33.76,499.5,0,0.2403,0.7058
33.29,33.86,499.5,0,0.316,0.7058
33.29,33.96,499.5,0,0.4085,0.7058
33.29,34.06,499.5,0,0.515,0.7058
33.29,34.16,499.5,0,0.6294,0.7058
33.29,34.26,499.5,0,0.7422,0.7058
33.29,34.36,499.5,0,0.8417,0.7058
33.29,34.46,499.5,0,0.9163,0.7058
33.29,34.56,499.5,0,0.9568,0.7058
33.29,34.66,499.5,0,0.9585,0.7058
33.29,34.76,499.5,0,0.9224,0.7058
33.29,34.86,499.5,0,0.855,0.7058
33.29,34.96,499.5,0,0.7667,0.7058
33.29,35.06,499.5,0,0.6692,0.7058
33.29,35.16,499.5,0,0.5731,0.7058
33.29,35.26,499.5,0,0.486,0.7058
33.29,35.36,499.5,0,0.4124,0.7058
33.29,35.46,499.5,0,0.3533,0.7058
33.29,35.56,499.5,0,0.3077,0.7058
33.29,35.66,499.5,0,0.2737,0.7058
33.29,35.76,499.5,0,0.2488,0.7058
33.19,26.56,499.5,0,0.02864,0.7058
33.19,26.66,499.5,0,0.03846,0.7058
33.19,26.76,499.5,0,0.05091,0.7058
33.19,26.86,499.5,0,0.06622,0.7058
33.19,26.96,499.5,0,0.0844,0.7058
33.19,27.06,499.5,0,0.1051,0.7058
33.19,27.16,499.5,0,0.1276,0.7058
33.19,27.26,499.5,0,0.1509,0.7058
33.19,27.36,499.5,0,0.1736,0.7058
33.19,27.46,499.5,0,0.1948,0.7058
33.19,27.56,499.5,0,0.2133,0.7058
33.19,27.66,499.5,0,0.2289,0.7058
33.19,27.76,499.5,0,0.2416,0.7058
33.19,27.86,499.5,0,0.2521,0.7058
33.19,27.96,499.5,0,0.2613,0.7058
33.19,28.06,499.5,0,0.2701,0.7058
33.19,28.16,499.5,0,0.2792,0.7058
33.19,28.26,499.5,0,0.2882,0.7058
33.19,28.36,499.5,0,0.2965,0.7058
33.19,28.46,499.5,0,0.3023,0.7058
33.19,28.56,499.5,0,0.304,0.7058
33.19,28.66,499.5,0,0.2999,0.7058
33.19,28.76,499.5,0,0.2891,0.7058
33.19,28.86,499.5,0,0.2717,0.7058
33.19,28.96,499.5,0,0.2484,0.7058
33.19,29.06,499.5,0,0.2211,0.7058
33.19,29.16,499.5,0,0.1918,0.7058
33.19,29.26,499.5,0,0.1627,0.7058
33.19,29.36,499.5,0,0.1355,0.7058
33.19,29.46,499.5,0,0.1116,0.7058
33.19,29.56,499.5,0,0.09159,0.7058
33.19,29.66,499.5,0,0.07556,0.7058
33.19,29.76,499.5,0,0.06336,0.7058
33.19,29.86,499.5,0,0.05456,0.7058
33.19,29.96,499.5,0,0.0486,0.7058
33.19,30.06,499.5,0,0.04481,0.7058
33.19,30.16,499.5,0,0.04242,0.7058
33.19,30.26,499.5,0,0.04063,0.7058
33.19,30.36,499.5,0,0.03873,0.7058
33.19,30.46,499.5,0,0.03625,0.7058
33.19,30.56,499.5,0,0.03298,0.7058
33.19,30.66,499.5,0,0.02908,0.7058
33.19,30.76,499.5,0,0.02487,0.7058
33.19,30.86,499.5,0,0.0208,0.7058
33.19,30.96,499.5,0,0.01725,0.7058
33.19,31.06,499.5,0,0.01448,0.7058
33.19,31.16,499.5,0,0.01259,0.7058
33.19,31.26,499.5,0,0.01159,0.7058
33.19,31.36,499.5,0,0.01143,0.7058
33.19,31.46,499.5,0,0.01201,0.7058
33.19,31.56,499.5,0,0.01321,0.7058
33.19,31.66,499.5,0,0.01487,0.7058
33.19,31.76,499.5,0,0.01676,0.7058
33.19,31.86,499.5,0,0.01866,0.7058
33.19,31.96,499.5,0,0.02033,0.7058
33.19,32.06,499.5,0,0.0216,0.7058
33.19,32.16,499.5,0,0.0224,0.7058
33.19,32.26,499.5,0,0.02274,0.7058
33.19,32.36,499.5,0,0.02278,0.7058
33.19,32.46,499.5,0,0.02276,0.7058
33.19,32.56,499.5,0,0.02303,0.7058
33.19,32.66,499.5,0,0.02403,0.7058
33.19,32.76,499.5,0,0.0262,0.7058
33.19,32.86,499.5,0,0.02993,0.7058
33.19,32.96,499.5,0,0.03551,0.7058
33.19,33.06,499.5,0,0.04318,0.7058
33.19,33.16,499.5,0,0.05324,0.7058
33.19,33.26,499.5,0,0.06626,0.7058
33.19,33.36,499.5,0,0.08339,0.7058
33.19,33.46,499.5,0,0.1065,0.7058
33.19,33.56,499.5,0,0.1381,0.7058
33.19,33.66,499.5,0,0.1815,0.7058
33.19,33.76,499.5,0,0.24,0.7058
33.19,33.86,499.5,0,0.3158,0.7058
33.19,33.96,499.5,0,0.4096,0.7058
33.19,34.06,499.5,0,0.519,0.7058
33.19,34.16,499.5,0,0.6379,0.7058
33.19,34.26,499.5,0,0.7567,0.7058
33.19,34.36,499.5,0,0.8631,0.7058
33.19,34.46,499.5,0,0.9447,0.7058
33.19,34.56,499.5,0,0.9908,0.7058
33.19,34.66,499.5,0,0.9958,0.7058
33.19,34.76,499.5,0,0.9601,0.7058
33.19,34.86,499.5,0,0.8901,0.7058
33.19,34.96,499.5,0,0.7969,0.7058
33.19,35.06,499.5,0,0.6931,0.7058
33.19,35.16,499.5,0,0.5904,0.7058
33.19,35.26,499.5,0,0.4974,0.7058
33.19,35.36,499.5,0,0.4189,0.7058
33.19,35.46,499.5,0,0.3562,0.7058
33.19,35.56,499.5,0,0.3084,0.7058
33.19,35.66,499.5,0,0.2732,0.7058
33.19,35.76,499.5,0,0.248,0.7058
33.09,26.56,499.5,0,0.02425,0.7058
33.09,26.66,499.5,0,0.03315,0.7058
33.09,26.76,499.5,0,0.0446,0.7058
33.09,26.86,499.5,0,0.05887,0.7058
33.09,26.96,499.5,0,0.07603,0.7058
33.09,27.06,499.5,0,0.09576,0.7058
33.09,27.16,499.5,0,0.1174,0.7058
33.09,27.26,499.5,0,0.14,0.7058
33.09,27.36,499.5,0,0.1623,0.7058
33.09,27.46,499.5,0,0.1832,0.7058
33.09,27.56,499.5,0,0.202,0.7058
33.09,27.66,499.5,0,0.2184,0.7058
33.09,27.76,499.5,0,0.2329,0.7058
33.09,27.86,499.5,0,0.2461,0.7058
33.09,27.96,499.5,0,0.259,0.7058
33.09,28.06,499.5,0,0.2722,0.7058
33.09,28.16,499.5,0,0.2859,0.7058
33.09,28.26,499.5,0,0.2994,0.7058
33.09,28.36,499.5,0,0.3113,0.7058
33.09,28.46,499.5,0,0.3196,0.7058
33.09,28.56,499.5,0,0.3226,0.7058
33.09,28.66,499.5,0,0.3188,0.7058
33.09,28.76,499.5,0,0.3078,0.7058
33.09,28.86,499.5,0,0.2899,0.7058
33.09,28.96,499.5,0,0.2665,0.7058
33.09,29.06,499.5,0,0.2394,0.7058
33.09,29.16,499.5,0,0.2108,0.7058
33.09,29.26,499.5,0,0.1826,0.7058
33.09,29.36,499.5,0,0.1564,0.7058
33.09,29.46,499.5,0,0.1331,0.7058
33.09,29.56,499.5,0,0.1131,0.7058
33.09,29.66,499.5,0,0.0966,0.7058
33.09,29.76,499.5,0,0.08333,0.7058
33.09,29.86,499.5,0,0.0731,0.7058
33.09,29.96,499.5,0,0.06561,0.7058
33.09,30.06,499.5,0,0.0604,0.7058
33.09,30.16,499.5,0,0.05682,0.7058
33.09,30.26,499.5,0,0.05404,0.7058
33.09,30.36,499.5,0,0.05121,0.7058
33.09,30.46,499.5,0,0.04768,0.7058
33.09,30.56,499.5,0,0.04313,0.7058
33.09,30.66,499.5,0,0.03767,0.7058
33.09,30.76,499.5,0,0.0317,0.7058
33.09,30.86,499.5,0,0.02584,0.7058
33.09,30.96,499.5,0,0.02066,0.7058
33.09,31.06,499.5,0,0.01658,0.7058
33.09,31.16,499.5,0,0.01382,0.7058
33.09,31.26,499.5,0,0.01239,0.7058
33.09,31.36,499.5,0,0.01216,0.7058
33.09,31.46,499.5,0,0.01292,0.7058
33.09,31.56,499.5,0,0.0144,0.7058
33.09,31.66,499.5,0,0.0163,0.7058
33.09,31.76,499.5,0,0.0183,0.7058
33.09,31.86,499.5,0,0.02009,0.7058
33.09,31.96,499.5,0,0.02142,0.7058
33.09,32.06,499.5,0,0.02216,0.7058
33.09,32.16,499.5,0,0.02234,0.7058
33.09,32.26,499.5,0,0.02211,0.7058
33.09,32.36,499.5,0,0.02176,0.7058
33.09,32.46,499.5,0,0.02166,0.7058
33.09,32.56,499.5,0,0.02224,0.7058
33.09,32.66,499.5,0,0.02391,0.7058
33.09,32.76,499.5,0,0.02702,0.7058
33.09,32.86,499.5,0,0.03183,0.7058
33.09,32.96,499.5,0,0.03844,0.7058
33.09,33.06,499.5,0,0.04696,0.7058
33.09,33.16,499.5,0,0.05759,0.7058
33.09,33.26,499.5,0,0.07093,0.7058
33.09,33.36,499.5,0,0.08813,0.7058
33.09,33.46,499.5,0,0.1111,0.7058
33.09,33.56,499.5,0,0.1426,0.7058
33.09,33.66,499.5,0,0.1859,0.7058
33.09,33.76,499.5,0,0.2443,0.7058
33.09,33.86,499.5,0,0.3206,0.7058
33.09,33.96,499.5,0,0.4155,0.7058
33.09,34.06,499.5,0,0.527,0.7058
33.09,34.16,499.5,0,0.6493,0.7058
33.09,34.26,499.5,0,0.7729,0.7058
33.09,34.36,499.5,0,0.8852,0.7058
33.09,34.46,499.5,0,0.9729,0.7058
33.09,34.56,499.5,0,1.025,0.7058
33.09,34.66,499.5,0,1.033,0.7058
33.09,34.76,499.5,0,0.9993,0.7058
33.09,34.86,499.5,0,0.9283,0.7058
33.09,34.96,499.5,0,0.8318,0.7058
33.09,35.06,499.5,0,0.7231,0.7058
33.09,35.16,499.5,0,0.6147,0.7058
33.09,35.26,499.5,0,0.5161,0.7058
33.09,35.36,499.5,0,0.4327,0.7058
33.09,35.46,499.5,0,0.3661,0.7058
33.09,35.56,499.5,0,0.3154,0.7058
33.09,35.66,499.5,0,0.2782,0.7058
33.09,35.76,499.5,0,0.2518,0.7058
32.99,26.56,499.5,0,0.02124,0.7058
32.99,26.66,499.5,0,0.02941,0.7058
32.99,26.76,499.5,0,0.04003,0.7058
32.99,26.86,499.5,0,0.05337,0.7058
32.99,26.96,499.5,0,0.06949,0.7058
32.99,27.06,499.5,0,0.08812,0.7058
32.99,27.16,499.5,0,0.1086,0.7058
32.99,27.26,499.5,0,0.1301,0.7058
32.99,27.36,499.5,0,0.1514,0.7058
32.99,27.46,499.5,0,0.1716,0.7058
32.99,27.56,499.5,0,0.19,0.7058
32.99,27.66,499.5,0,0.2068,0.7058
32.99,27.76,499.5,0,0.2222,0.7058
32.99,27.86,499.5,0,0.2373,0.7058
32.99,27.96,499.5,0,0.2528,0.7058
32.99,28.06,499.5,0,0.2691,0.7058
32.99,28.16,499.5,0,0.286,0.7058
32.99,28.26,499.5,0,0.3022,0.7058
32.99,28.36,499.5,0,0.316,0.7058
32.99,28.46,499.5,0,0.3255,0.7058
32.99,28.56,499.5,0,0.3289,0.7058
32.99,28.66,499.5,0,0.3254,0.7058
32.99,28.76,499.5,0,0.3147,0.7058
32.99,28.86,499.5,0,0.2979,0.7058
32.99,28.96,499.5,0,0.2763,0.7058
32.99,29.06,499.5,0,0.252,0.7058
32.99,29.16,499.5,0,0.2267,0.7058
32.99,29.26,499.5,0,0.2021,0.7058
32.99,29.36,499.5,0,0.1792,0.7058
32.99,29.46,499.5,0,0.1585,0.7058
32.99,29.56,499.5,0,0.1402,0.7058
32.99,29.66,499.5,0,0.1241,0.7058
32.99,29.76,499.5,0,0.1102,0.7058
32.99,29.86,499.5,0,0.0986,0.7058
32.99,29.96,499.5,0,0.08929,0.7058
32.99,30.06,499.5,0,0.08216,0.7058
32.99,30.16,499.5,0,0.07674,0.7058
32.99,30.26,499.5,0,0.07226,0.7058
32.99,30.36,499.5,0,0.0678,0.7058
32.99,30.46,499.5,0,0.06257,0.7058
32.99,30.56,499.5,0,0.05617,0.7058
32.99,30.66,499.5,0,0.04866,0.7058
32.99,30.76,499.5,0,0.04057,0.7058
32.99,30.86,499.5,0,0.03264,0.7058
32.99,30.96,499.5,0,0.02565,0.7058
32.99,31.06,499.5,0,0.02015,0.7058
32.99,31.16,499.5,0,0.01641,0.7058
32.99,31.26,499.5,0,0.0144,0.7058
32.99,31.36,499.5,0,0.01391,0.7058
32.99,31.46,499.5,0,0.01457,0.7058
32.99,31.56,499.5,0,0.01599,0.7058
32.99,31.66,499.5,0,0.01775,0.7058
32.99,31.76,499.5,0,0.01948,0.7058
32.99,31.86,499.5,0,0.02085,0.7058
32.99,31.96,499.5,0,0.02163,0.7058
32.99,32.06,499.5,0,0.02177,0.7058
32.99,32.16,499.5,0,0.02136,0.7058
32.99,32.26,499.5,0,0.02069,0.7058
32.99,32.36,499.5,0,0.02016,0.7058
32.99,32.46,499.5,0,0.02023,0.7058
32.99,32.56,499.5,0,0.02136,0.7058
32.99,32.66,499.5,0,0.02393,0.7058
32.99,32.76,499.5,0,0.02819,0.7058
32.99,32.86,499.5,0,0.03422,0.7058
32.99,32.96,499.5,0,0.04201,0.7058
32.99,33.06,499.5,0,0.05154,0.7058
32.99,33.16,499.5,0,0.06299,0.7058
32.99,33.26,499.5,0,0.07698,0.7058
32.99,33.36,499.5,0,0.09474,0.7058
32.99,33.46,499.5,0,0.1183,0.7058
32.99,33.56,499.5,0,0.1503,0.7058
32.99,33.66,499.5,0,0.194,0.7058
32.99,33.76,499.5,0,0.2528,0.7058
32.99,33.86,499.5,0,0.3295,0.7058
32.99,33.96,499.5,0,0.4249,0.7058
32.99,34.06,499.5,0,0.5375,0.7058
32.99,34.16,499.5,0,0.6615,0.7058
32.99,34.26,499.5,0,0.7877,0.7058
32.99,34.36,499.5,0,0.9035,0.7058
32.99,34.46,499.5,0,0.9953,0.7058
32.99,34.56,499.5,0,1.051,0.7058
32.99,34.66,499.5,0,1.064,0.7058
32.99,34.76,499.5,0,1.032,0.7058
32.99,34.86,499.5,0,0.9618,0.7058
32.99,34.96,499.5,0,0.8646,0.7058
32.99,35.06,499.5,0,0.754,0.7058
32.99,35.16,499.5,0,0.6427,0.7058
32.99,35.26,499.5,0,0.5409,0.7058
32.99,35.36,499.5,0,0.4542,0.7058
32.99,35.46,499.5,0,0.3847,0.7058
32.99,35.56,499.5,0,0.3316,0.7058
32.99,35.66,499.5,0,0.2925,0.7058
32.99,35.76,499.5,0,0.2646,0.7058
32.89,26.56,499.5,0,0.01896,0.7058
32.89,26.66,499.5,0,0.02647,0.7058
32.89,26.76,499.5,0,0.03626,0.7058
32.89,26.86,499.5,0,0.0486,0.7058
32.89,26.96,499.5,0,0.06353,0.7058
32.89,27.06,499.5,0,0.08083,0.7058
32.89,27.16,499.5,0,0.09989,0.7058
32.89,27.26,499.5,0,0.1199,0.7058
32.89,27.36,499.5,0,0.1397,0.7058
32.89,27.46,499.5,0,0.1587,0.7058
32.89,27.56,499.5,0,0.1763,0.7058
32.89,27.66,499.5,0,0.1927,0.7058
32.89,27.76,499.5,0,0.2084,0.7058
32.89,27.86,499.5,0,0.2242,0.7058
32.89,27.96,499.5,0,0.2408,0.7058
32.89,28.06,499.5,0,0.2585,0.7058
32.89,28.16,499.5,0,0.2766,0.7058
32.89,28.26,499.5,0,0.2938,0.7058
32.89,28.36,499.5,0,0.3081,0.7058
32.89,28.46,499.5,0,0.3178,0.7058
32.89,28.56,499.5,0,0.3214,0.7058
32.89,28.66,499.5,0,0.3184,0.7058
32.89,28.76,499.5,0,0.3093,0.7058
32.89,28.86,499.5,0,0.2951,0.7058
32.89,28.96,499.5,0,0.2775,0.7058
32.89,29.06,499.5,0,0.2583,0.7058
32.89,29.16,499.5,0,0.2389,0.7058
32.89,29.26,499.5,0,0.2203,0.7058
32.89,29.36,499.5,0,0.2029,0.7058
32.89,29.46,499.5,0,0.1867,0.7058
32.89,29.56,499.5,0,0.1713,0.7058
32.89,29.66,499.5,0,0.1566,0.7058
32.89,29.76,499.5,0,0.1426,0.7058
32.89,29.86,499.5,0,0.1297,0.7058
32.89,29.96,499.5,0,0.1184,0.7058
32.89,30.06,499.5,0,0.1088,0.7058
32.89,30.16,499.5,0,0.1008,0.7058
32.89,30.26,499.5,0,0.09387,0.7058
32.89,30.36,499.5,0,0.08699,0.7058
32.89,30.46,499.5,0,0.07936,0.7058
32.89,30.56,499.5,0,0.07053,0.7058
32.89,30.66,499.5,0,0.0606,0.7058
32.89,30.76,499.5,0,0.05016,0.7058
32.89,30.86,499.5,0,0.04012,0.7058
32.89,30.96,499.5,0,0.03134,0.7058
32.89,31.06,499.5,0,0.02449,0.7058
32.89,31.16,499.5,0,0.01981,0.7058
32.89,31.26,499.5,0,0.01721,0.7058
32.89,31.36,499.5,0,0.01633,0.7058
32.89,31.46,499.5,0,0.01667,0.7058
32.89,31.56,499.5,0,0.0177,0.7058
32.89,31.66,499.5,0,0.01898,0.7058
32.89,31.76,499.5,0,0.0201,0.7058
32.89,31.86,499.5,0,0.02079,0.7058
32.89,31.96,499.5,0,0.02089,0.7058
32.89,32.06,499.5,0,0.02043,0.7058
32.89,32.16,499.5,0,0.0196,0.7058
32.89,32.26,499.5,0,0.01874,0.7058
32.89,32.36,499.5,0,0.01831,0.7058
32.89,32.46,499.5,0,0.01883,0.7058
32.89,32.56,499.5,0,0.02072,0.7058
32.89,32.66,499.5,0,0.02432,0.7058
32.89,32.76,499.5,0,0.02977,0.7058
32.89,32.86,499.5,0,0.03704,0.7058
32.89,32.96,499.5,0,0.04603,0.7058
32.89,33.06,499.5,0,0.05666,0.7058
32.89,33.16,499.5,0,0.06913,0.7058
32.89,33.26,499.5,0,0.08412,0.7058
32.89,33.36,499.5,0,0.1029,0.7058
32.89,33.46,499.5,0,0.1276,0.7058
32.89,33.56,499.5,0,0.1607,0.7058
32.89,33.66,499.5,0,0.2054,0.7058
32.89,33.76,499.5,0,0.2649,0.7058
32.89,33.86,499.5,0,0.3419,0.7058
32.89,33.96,499.5,0,0.4374,0.7058
32.89,34.06,499.5,0,0.5499,0.7058
32.89,34.16,499.5,0,0.674,0.7058
32.89,34.26,499.5,0,0.8006,0.7058
32.89,34.36,499.5,0,0.9173,0.7058
32.89,34.46,499.5,0,1.011,0.7058
32.89,34.56,499.5,0,1.069,0.7058
32.89,34.66,499.5,0,1.084,0.7058
32.89,34.76,499.5,0,1.055,0.7058
32.89,34.86,499.5,0,0.9876,0.7058
32.89,34.96,499.5,0,0.8927,0.7058
32.89,35.06,499.5,0,0.7836,0.7058
32.89,35.16,499.5,0,0.6732,0.7058
32.89,35.26,499.5,0,0.5714,0.7058
32.89,35.36,499.5,0,0.4842,0.7058
32.89,35.46,499.5,0,0.4138,0.7058
32.89,35.56,499.5,0,0.3595,0.7058
32.89,35.66,499.5,0,0.3192,0.7058
32.89,35.76,499.5,0,0.2902,0.7058
32.79,26.56,499.5,0,0.01688,0.7058
32.79,26.66,499.5,0,0.02366,0.7058
32.79,26.76,499.5,0,0.03251,0.7058
32.79,26.86,499.5,0,0.04368,0.7058
32.79,26.96,499.5,0,0.05722,0.7058
32.79,27.06,499.5,0,0.07292,0.7058
32.79,27.16,499.5,0,0.09025,0.7058
32.79,27.26,499.5,0,0.1084,0.7058
32.79,27.36,499.5,0,0.1266,0.7058
32.79,27.46,499.5,0,0.1441,0.7058
32.79,27.56,499.5,0,0.1604,0.7058
32.79,27.66,499.5,0,0.1758,0.7058
32.79,27.76,499.5,0,0.1908,0.7058
32.79,27.86,499.5,0,0.2061,0.7058
32.79,27.96,499.5,0,0.2224,0.7058
32.79,28.06,499.5,0,0.2397,0.7058
32.79,28.16,499.5,0,0.2574,0.7058
32.79,28.26,499.5,0,0.2739,0.7058
32.79,28.36,499.5,0,0.2876,0.7058
32.79,28.46,499.5,0,0.2969,0.7058
32.79,28.56,499.5,0,0.3007,0.7058
32.79,28.66,499.5,0,0.2989,0.7058
32.79,28.76,499.5,0,0.2923,0.7058
32.79,28.86,499.5,0,0.2823,0.7058
32.79,28.96,499.5,0,0.2705,0.7058
32.79,29.06,499.5,0,0.2582,0.7058
32.79,29.16,499.5,0,0.2464,0.7058
32.79,29.26,499.5,0,0.2355,0.7058
32.79,29.36,499.5,0,0.2253,0.7058
32.79,29.46,499.5,0,0.2149,0.7058
